_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,sentence,tones
{},False,{},1403,2023-12-17 09:48:43,False,,,DenseRatingRemnantTrial,882,882,True,882,22,20,feature_rating,"{""sentence"": ""Underneath the starry sky, I whispered, `I love you forever, my darling.`"", ""tones"": [""excited""]}",True,False,,0.0,,"{""sentence"": ""Underneath the starry sky, I whispered, `I love you forever, my darling.`"", ""tones"": [""excited""], ""answer"": {""excited"": ""2""}}",True,1627.0,,,5.797,2140.0,2190.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Underneath the starry sky, I whispered, `I love you forever, my darling.`","[""excited""]"
{},False,{},1404,2023-12-17 09:48:44,False,,,DenseRatingRemnantTrial,1755,1755,True,1755,15,15,feature_rating,"{""sentence"": ""It is a known fact that bananas are a yellow fruit."", ""tones"": [""irritated""]}",True,False,,0.0,,"{""sentence"": ""It is a known fact that bananas are a yellow fruit."", ""tones"": [""irritated""], ""answer"": {""irritated"": ""3""}}",True,1638.0,,,12.22,3790.0,3840.0,50.0,0,default,DenseRatingRemnantTrial,Info,It is a known fact that bananas are a yellow fruit.,"[""irritated""]"
{},False,{},1405,2023-12-17 09:48:46,False,,,DenseRatingRemnantTrial,370,370,True,370,19,18,feature_rating,"{""sentence"": ""The food was not as good as I thought it would be."", ""tones"": [""disappointed""]}",True,False,,0.0,,"{""sentence"": ""The food was not as good as I thought it would be."", ""tones"": [""disappointed""], ""answer"": {""disappointed"": ""5""}}",True,1628.0,,,3.837,3390.0,3440.0,50.0,0,default,DenseRatingRemnantTrial,Info,The food was not as good as I thought it would be.,"[""disappointed""]"
{},False,{},1406,2023-12-17 09:48:48,False,,,DenseRatingRemnantTrial,65,65,True,65,26,23,feature_rating,"{""sentence"": ""You`re really fortunate to win!"", ""tones"": [""relieved""]}",True,False,,0.0,,"{""sentence"": ""You`re really fortunate to win!"", ""tones"": [""relieved""], ""answer"": {""relieved"": ""2""}}",True,1631.0,,,5.162,2590.0,2640.0,50.0,0,default,DenseRatingRemnantTrial,Info,You`re really fortunate to win!,"[""relieved""]"
{},False,{},1407,2023-12-17 09:48:48,False,,,DenseRatingRemnantTrial,1931,1931,True,1931,24,24,feature_rating,"{""sentence"": ""I really worried about my brother."", ""tones"": [""frustrated""]}",True,False,,0.0,,"{""sentence"": ""I really worried about my brother."", ""tones"": [""frustrated""], ""answer"": {""frustrated"": ""2""}}",True,1633.0,,,6.114,890.0,940.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really worried about my brother.,"[""frustrated""]"
{},False,{},1408,2023-12-17 09:48:48,False,,,DenseRatingRemnantTrial,224,224,True,224,27,25,feature_rating,"{""sentence"": ""I really couldn`t be bothered to get out of bed this morning."", ""tones"": [""skeptical""]}",True,False,,0.0,,"{""sentence"": ""I really couldn`t be bothered to get out of bed this morning."", ""tones"": [""skeptical""], ""answer"": {""skeptical"": ""1""}}",True,1632.0,,,5.948,490.0,540.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really couldn`t be bothered to get out of bed this morning.,"[""skeptical""]"
{},False,{},1409,2023-12-17 09:48:49,False,,,DenseRatingRemnantTrial,1436,1436,True,1436,21,19,feature_rating,"{""sentence"": ""I was so thankful for your help."", ""tones"": [""disappointed""]}",True,False,,0.0,,"{""sentence"": ""I was so thankful for your help."", ""tones"": [""disappointed""], ""answer"": {""disappointed"": ""1""}}",True,1630.0,,,3.231,3340.0,3390.0,50.0,0,default,DenseRatingRemnantTrial,Info,I was so thankful for your help.,"[""disappointed""]"
{},False,{},1410,2023-12-17 09:48:51,False,,,DenseRatingRemnantTrial,1366,1366,True,1366,22,20,feature_rating,"{""sentence"": ""Wow, I can`t believe we`re actually going to Disneyland tomorrow!"", ""tones"": [""angry""]}",True,False,,0.0,,"{""sentence"": ""Wow, I can`t believe we`re actually going to Disneyland tomorrow!"", ""tones"": [""angry""], ""answer"": {""angry"": ""1""}}",True,1634.0,,,4.947,2190.0,2240.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Wow, I can`t believe we`re actually going to Disneyland tomorrow!","[""angry""]"
{},False,{},1411,2023-12-17 09:48:52,False,,,DenseRatingRemnantTrial,1855,1855,True,1855,19,18,feature_rating,"{""sentence"": ""I really welcomed your help at work today!"", ""tones"": [""friendly""]}",True,False,,0.0,,"{""sentence"": ""I really welcomed your help at work today!"", ""tones"": [""friendly""], ""answer"": {""friendly"": ""5""}}",True,1640.0,,,10.719,3440.0,3490.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really welcomed your help at work today!,"[""friendly""]"
{},False,{},1412,2023-12-17 09:48:53,False,,,DenseRatingRemnantTrial,904,904,True,904,21,19,feature_rating,"{""sentence"": ""I can`t wait for the concert tonight, it`s going to be amazing!"", ""tones"": [""happy""]}",True,False,,0.0,,"{""sentence"": ""I can`t wait for the concert tonight, it`s going to be amazing!"", ""tones"": [""happy""], ""answer"": {""happy"": ""5""}}",True,1635.0,,,3.788,3390.0,3440.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t wait for the concert tonight, it`s going to be amazing!","[""happy""]"
{},False,{},1413,2023-12-17 09:48:55,False,,,DenseRatingRemnantTrial,323,323,True,323,26,23,feature_rating,"{""sentence"": ""I am most grateful for your help in this matter."", ""tones"": [""joyful""]}",True,False,,0.0,,"{""sentence"": ""I am most grateful for your help in this matter."", ""tones"": [""joyful""], ""answer"": {""joyful"": ""3""}}",True,1637.0,,,3.793,2640.0,2690.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am most grateful for your help in this matter.,"[""joyful""]"
{},False,{},1414,2023-12-17 09:48:56,False,,,DenseRatingRemnantTrial,138,138,True,138,27,25,feature_rating,"{""sentence"": ""The more I tried to explain the situation the more I struggled to find the right words."", ""tones"": [""sarcastic""]}",True,False,,0.0,,"{""sentence"": ""The more I tried to explain the situation the more I struggled to find the right words."", ""tones"": [""sarcastic""], ""answer"": {""sarcastic"": ""1""}}",True,1639.0,,,5.051,540.0,590.0,50.0,0,default,DenseRatingRemnantTrial,Info,The more I tried to explain the situation the more I struggled to find the right words.,"[""sarcastic""]"
{},False,{},1415,2023-12-17 09:48:57,False,,,DenseRatingRemnantTrial,500,500,True,500,24,24,feature_rating,"{""sentence"": ""I really appreciate all the hard work you`ve put into this project."", ""tones"": [""desperate""]}",True,False,,0.0,,"{""sentence"": ""I really appreciate all the hard work you`ve put into this project."", ""tones"": [""desperate""], ""answer"": {""desperate"": ""1""}}",True,1645.0,,,8.643,940.0,990.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really appreciate all the hard work you`ve put into this project.,"[""desperate""]"
{},False,{},1416,2023-12-17 09:48:58,False,,,DenseRatingRemnantTrial,1911,1911,True,1911,22,20,feature_rating,"{""sentence"": ""I really worried about my brother."", ""tones"": [""confused""]}",True,False,,0.0,,"{""sentence"": ""I really worried about my brother."", ""tones"": [""confused""], ""answer"": {""confused"": ""1""}}",True,1641.0,,,4.479,2240.0,2290.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really worried about my brother.,"[""confused""]"
{},False,{},1417,2023-12-17 09:48:59,False,,,DenseRatingRemnantTrial,902,902,True,902,21,19,feature_rating,"{""sentence"": ""Underneath the starry sky, I whispered, `I love you forever, my darling.`"", ""tones"": [""anxious""]}",True,False,,0.0,,"{""sentence"": ""Underneath the starry sky, I whispered, `I love you forever, my darling.`"", ""tones"": [""anxious""], ""answer"": {""anxious"": ""1""}}",True,1644.0,,,5.065,3440.0,3490.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Underneath the starry sky, I whispered, `I love you forever, my darling.`","[""anxious""]"
{},False,{},1418,2023-12-17 09:48:59,False,,,DenseRatingRemnantTrial,1399,1399,True,1399,10,12,feature_rating,"{""sentence"": ""Oh wow, I am absolutely thrilled about our upcoming road trip!"", ""tones"": [""curious""]}",True,False,,0.0,,"{""sentence"": ""Oh wow, I am absolutely thrilled about our upcoming road trip!"", ""tones"": [""curious""], ""answer"": {""curious"": ""4""}}",True,1654.0,,,12.065,2590.0,2640.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh wow, I am absolutely thrilled about our upcoming road trip!","[""curious""]"
{},False,{},1419,2023-12-17 09:49:00,False,,,DenseRatingRemnantTrial,833,833,True,833,26,23,feature_rating,"{""sentence"": ""We need to leave right now, the house is on fire!"", ""tones"": [""uncertain""]}",True,False,,0.0,,"{""sentence"": ""We need to leave right now, the house is on fire!"", ""tones"": [""uncertain""], ""answer"": {""uncertain"": ""1""}}",True,1643.0,,,4.14,2690.0,2740.0,50.0,0,default,DenseRatingRemnantTrial,Info,"We need to leave right now, the house is on fire!","[""uncertain""]"
{},False,{},1420,2023-12-17 09:49:00,False,,,DenseRatingRemnantTrial,1735,1735,True,1735,15,15,feature_rating,"{""sentence"": ""Please, I really need your help, I don`t know what else to do!"", ""tones"": [""irritated""]}",True,False,,0.0,,"{""sentence"": ""Please, I really need your help, I don`t know what else to do!"", ""tones"": [""irritated""], ""answer"": {""irritated"": ""3""}}",True,1653.0,,,13.066,3840.0,3890.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Please, I really need your help, I don`t know what else to do!","[""irritated""]"
{},False,{},1421,2023-12-17 09:49:02,False,,,DenseRatingRemnantTrial,411,411,True,411,27,25,feature_rating,"{""sentence"": ""OMG no way, I cannot believe you won the award!"", ""tones"": [""descriptive""]}",True,False,,0.0,,"{""sentence"": ""OMG no way, I cannot believe you won the award!"", ""tones"": [""descriptive""], ""answer"": {""descriptive"": ""4""}}",True,1646.0,,,4.285,590.0,640.0,50.0,0,default,DenseRatingRemnantTrial,Info,"OMG no way, I cannot believe you won the award!","[""descriptive""]"
{},False,{},1422,2023-12-17 09:49:04,False,,,DenseRatingRemnantTrial,527,527,True,527,19,18,feature_rating,"{""sentence"": ""I love you more than words can express, my dear."", ""tones"": [""shocked""]}",True,False,,0.0,,"{""sentence"": ""I love you more than words can express, my dear."", ""tones"": [""shocked""], ""answer"": {""shocked"": ""1""}}",True,1647.0,,,3.041,3490.0,3540.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I love you more than words can express, my dear.","[""shocked""]"
{},False,{},1423,2023-12-17 09:49:04,False,,,DenseRatingRemnantTrial,291,291,True,291,22,20,feature_rating,"{""sentence"": ""Why can`t you just do your job properly for once?"", ""tones"": [""reassuring""]}",True,False,,0.0,,"{""sentence"": ""Why can`t you just do your job properly for once?"", ""tones"": [""reassuring""], ""answer"": {""reassuring"": ""1""}}",True,1648.0,,,4.157,2290.0,2340.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why can`t you just do your job properly for once?,"[""reassuring""]"
{},False,{},1424,2023-12-17 09:49:06,False,,,DenseRatingRemnantTrial,1069,1069,True,1069,23,21,feature_rating,"{""sentence"": ""I can`t believe we`re going to Disneyland tomorrow, I`m so thrilled!"", ""tones"": [""apologetic""]}",True,False,,0.0,,"{""sentence"": ""I can`t believe we`re going to Disneyland tomorrow, I`m so thrilled!"", ""tones"": [""apologetic""], ""answer"": {""apologetic"": ""1""}}",True,1669.0,,,20.911,1590.0,1640.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t believe we`re going to Disneyland tomorrow, I`m so thrilled!","[""apologetic""]"
{},False,{},1425,2023-12-17 09:49:06,False,,,DenseRatingRemnantTrial,1845,1845,True,1845,26,23,feature_rating,"{""sentence"": ""Oh thank goodness, I thought I had lost my wallet!"", ""tones"": [""anxious""]}",True,False,,0.0,,"{""sentence"": ""Oh thank goodness, I thought I had lost my wallet!"", ""tones"": [""anxious""], ""answer"": {""anxious"": ""2""}}",True,1649.0,,,4.935,2740.0,2790.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh thank goodness, I thought I had lost my wallet!","[""anxious""]"
{},False,{},1426,2023-12-17 09:49:07,False,,,DenseRatingRemnantTrial,310,310,True,310,21,19,feature_rating,"{""sentence"": ""They shouldn`t have hurt him."", ""tones"": [""irritated""]}",True,False,,0.0,,"{""sentence"": ""They shouldn`t have hurt him."", ""tones"": [""irritated""], ""answer"": {""irritated"": ""3""}}",True,1650.0,,,4.83,3490.0,3540.0,50.0,0,default,DenseRatingRemnantTrial,Info,They shouldn`t have hurt him.,"[""irritated""]"
{},False,{},1427,2023-12-17 09:49:07,False,,,DenseRatingRemnantTrial,1848,1848,True,1848,24,24,feature_rating,"{""sentence"": ""Oh thank goodness, I thought I had lost my wallet!"", ""tones"": [""confused""]}",True,False,,0.0,,"{""sentence"": ""Oh thank goodness, I thought I had lost my wallet!"", ""tones"": [""confused""], ""answer"": {""confused"": ""1""}}",True,1658.0,,,5.679,990.0,1040.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh thank goodness, I thought I had lost my wallet!","[""confused""]"
{},False,{},1428,2023-12-17 09:49:08,False,,,DenseRatingRemnantTrial,208,208,True,208,27,25,feature_rating,"{""sentence"": ""The sea shimmered in the sunlight."", ""tones"": [""thankful""]}",True,False,,0.0,,"{""sentence"": ""The sea shimmered in the sunlight."", ""tones"": [""thankful""], ""answer"": {""thankful"": ""1""}}",True,1651.0,,,5.595,640.0,690.0,50.0,0,default,DenseRatingRemnantTrial,Info,The sea shimmered in the sunlight.,"[""thankful""]"
{},False,{},1429,2023-12-17 09:49:09,False,,,DenseRatingRemnantTrial,464,464,True,464,19,18,feature_rating,"{""sentence"": ""I can`t believe we`re going to Disneyland tomorrow, I`m so excited!"", ""tones"": [""irritated""]}",True,False,,0.0,,"{""sentence"": ""I can`t believe we`re going to Disneyland tomorrow, I`m so excited!"", ""tones"": [""irritated""], ""answer"": {""irritated"": ""1""}}",True,1652.0,,,4.766,3540.0,3590.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t believe we`re going to Disneyland tomorrow, I`m so excited!","[""irritated""]"
{},False,{},1430,2023-12-17 09:49:10,False,,,DenseRatingRemnantTrial,1124,1124,True,1124,22,20,feature_rating,"{""sentence"": ""Excuse me, could you please pass the salt?"", ""tones"": [""proud""]}",True,False,,0.0,,"{""sentence"": ""Excuse me, could you please pass the salt?"", ""tones"": [""proud""], ""answer"": {""proud"": ""1""}}",True,1655.0,,,4.242,2340.0,2390.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Excuse me, could you please pass the salt?","[""proud""]"
{},False,{},1431,2023-12-17 09:49:13,False,,,DenseRatingRemnantTrial,1138,1138,True,1138,26,23,feature_rating,"{""sentence"": ""I could not have done the decorating without your help."", ""tones"": [""descriptive""]}",True,False,,0.0,,"{""sentence"": ""I could not have done the decorating without your help."", ""tones"": [""descriptive""], ""answer"": {""descriptive"": ""2""}}",True,1663.0,,,8.29,2790.0,2840.0,50.0,0,default,DenseRatingRemnantTrial,Info,I could not have done the decorating without your help.,"[""descriptive""]"
{},False,{},1432,2023-12-17 09:49:14,False,,,DenseRatingRemnantTrial,1068,1068,True,1068,21,19,feature_rating,"{""sentence"": ""I can`t believe we`re going to Disneyland tomorrow, I`m so thrilled!"", ""tones"": [""anxious""]}",True,False,,0.0,,"{""sentence"": ""I can`t believe we`re going to Disneyland tomorrow, I`m so thrilled!"", ""tones"": [""anxious""], ""answer"": {""anxious"": ""1""}}",True,1659.0,,,4.417,3540.0,3590.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t believe we`re going to Disneyland tomorrow, I`m so thrilled!","[""anxious""]"
{},False,{},1433,2023-12-17 09:49:15,False,,,DenseRatingRemnantTrial,195,195,True,195,27,25,feature_rating,"{""sentence"": ""The sea shimmered in the sunlight."", ""tones"": [""resigned""]}",True,False,,0.0,,"{""sentence"": ""The sea shimmered in the sunlight."", ""tones"": [""resigned""], ""answer"": {""resigned"": ""5""}}",True,1662.0,,,4.128,690.0,740.0,50.0,0,default,DenseRatingRemnantTrial,Info,The sea shimmered in the sunlight.,"[""resigned""]"
{},False,{},1434,2023-12-17 09:49:15,False,,,DenseRatingRemnantTrial,1952,1952,True,1952,19,18,feature_rating,"{""sentence"": ""Please, I need your help immediately, I don`t know what to do!"", ""tones"": [""annoyed""]}",True,False,,0.0,,"{""sentence"": ""Please, I need your help immediately, I don`t know what to do!"", ""tones"": [""annoyed""], ""answer"": {""annoyed"": ""1""}}",True,1661.0,,,3.218,3590.0,3640.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Please, I need your help immediately, I don`t know what to do!","[""annoyed""]"
,False,{},1435,2023-12-17 09:49:16,False,,,DenseRatingRemnantTrial,10,10,True,10,15,15,feature_rating,"{""sentence"": ""I just want to lie in bed all day."", ""tones"": [""frustrated""]}",True,True,,0.0,1337.0,"{""sentence"": ""I just want to lie in bed all day."", ""tones"": [""frustrated""], ""answer"": {""frustrated"": ""4""}}",False,1668.0,0.0,1.0,8.142,3890.0,3940.0,50.0,0,default,DenseRatingRemnantTrial,Info,I just want to lie in bed all day.,"[""frustrated""]"
{},False,{},1436,2023-12-17 09:49:16,False,,,DenseRatingRemnantTrial,447,447,True,447,10,12,feature_rating,"{""sentence"": ""Oh my goodness, I can`t believe we`re going to Disneyland tomorrow!"", ""tones"": [""grateful""]}",True,False,,0.0,,"{""sentence"": ""Oh my goodness, I can`t believe we`re going to Disneyland tomorrow!"", ""tones"": [""grateful""], ""answer"": {""grateful"": ""5""}}",True,1672.0,,,9.519,2640.0,2690.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh my goodness, I can`t believe we`re going to Disneyland tomorrow!","[""grateful""]"
{},False,{},1437,2023-12-17 09:49:16,False,,,DenseRatingRemnantTrial,1015,1015,True,1015,22,20,feature_rating,"{""sentence"": ""What`s the story behind this antique, it seems quite intriguing?"", ""tones"": [""affectionate""]}",True,False,,0.0,,"{""sentence"": ""What`s the story behind this antique, it seems quite intriguing?"", ""tones"": [""affectionate""], ""answer"": {""affectionate"": ""1""}}",True,1665.0,,,7.208,2390.0,2440.0,50.0,0,default,DenseRatingRemnantTrial,Info,"What`s the story behind this antique, it seems quite intriguing?","[""affectionate""]"
{},False,{},1438,2023-12-17 09:49:18,False,,,DenseRatingRemnantTrial,546,546,True,546,24,24,feature_rating,"{""sentence"": ""I love you more than words can express, my dear."", ""tones"": [""irritated""]}",True,False,,0.0,,"{""sentence"": ""I love you more than words can express, my dear."", ""tones"": [""irritated""], ""answer"": {""irritated"": ""1""}}",True,1670.0,,,8.31,1040.0,1090.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I love you more than words can express, my dear.","[""irritated""]"
{},False,{},1439,2023-12-17 09:49:20,False,,,DenseRatingRemnantTrial,960,960,True,960,21,19,feature_rating,"{""sentence"": ""Well, I do not agree at all."", ""tones"": [""desperate""]}",True,False,,0.0,,"{""sentence"": ""Well, I do not agree at all."", ""tones"": [""desperate""], ""answer"": {""desperate"": ""1""}}",True,1664.0,,,3.571,3590.0,3640.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Well, I do not agree at all.","[""desperate""]"
{},False,{},1440,2023-12-17 09:49:20,False,,,DenseRatingRemnantTrial,171,171,True,171,19,18,feature_rating,"{""sentence"": ""Nothing seems to be going as planned."", ""tones"": [""grateful""]}",True,False,,0.0,,"{""sentence"": ""Nothing seems to be going as planned."", ""tones"": [""grateful""], ""answer"": {""grateful"": ""1""}}",True,1666.0,,,4.695,3640.0,3690.0,50.0,0,default,DenseRatingRemnantTrial,Info,Nothing seems to be going as planned.,"[""grateful""]"
{},False,{},1441,2023-12-17 09:49:20,False,,,DenseRatingRemnantTrial,1839,1839,True,1839,27,25,feature_rating,"{""sentence"": ""Oh thank goodness, I thought I had lost my wallet!"", ""tones"": [""resigned""]}",True,False,,0.0,,"{""sentence"": ""Oh thank goodness, I thought I had lost my wallet!"", ""tones"": [""resigned""], ""answer"": {""resigned"": ""2""}}",True,1671.0,,,7.055,740.0,790.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh thank goodness, I thought I had lost my wallet!","[""resigned""]"
{},False,{},1442,2023-12-17 09:49:22,False,,,DenseRatingRemnantTrial,1723,1723,True,1723,26,23,feature_rating,"{""sentence"": ""Please, I really need your help, I don`t know what else to do!"", ""tones"": [""joyful""]}",True,False,,0.0,,"{""sentence"": ""Please, I really need your help, I don`t know what else to do!"", ""tones"": [""joyful""], ""answer"": {""joyful"": ""1""}}",True,1667.0,,,3.42,2840.0,2890.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Please, I really need your help, I don`t know what else to do!","[""joyful""]"
{},False,{},1443,2023-12-17 09:49:25,False,,,DenseRatingRemnantTrial,1048,1048,True,1048,21,19,feature_rating,"{""sentence"": ""Do you remember those endless summers we spent at grandma`s lake house, fishing and telling stories around the campfire?"", ""tones"": [""urgent""]}",True,False,,0.0,,"{""sentence"": ""Do you remember those endless summers we spent at grandma`s lake house, fishing and telling stories around the campfire?"", ""tones"": [""urgent""], ""answer"": {""urgent"": ""1""}}",True,1674.0,,,5.502,3640.0,3690.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Do you remember those endless summers we spent at grandma`s lake house, fishing and telling stories around the campfire?","[""urgent""]"
{},False,{},1444,2023-12-17 09:49:26,False,,,DenseRatingRemnantTrial,290,290,True,290,22,20,feature_rating,"{""sentence"": ""Why can`t you just do your job properly for once?"", ""tones"": [""reassuring""]}",True,False,,0.0,,"{""sentence"": ""Why can`t you just do your job properly for once?"", ""tones"": [""reassuring""], ""answer"": {""reassuring"": ""1""}}",True,1673.0,,,4.695,2440.0,2490.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why can`t you just do your job properly for once?,"[""reassuring""]"
{},False,{},1445,2023-12-17 09:49:27,False,,,DenseRatingRemnantTrial,1186,1186,True,1186,19,18,feature_rating,"{""sentence"": ""Why can`t you just pick up your own mess for once?"", ""tones"": [""frustrated""]}",True,False,,0.0,,"{""sentence"": ""Why can`t you just pick up your own mess for once?"", ""tones"": [""frustrated""], ""answer"": {""frustrated"": ""5""}}",True,1676.0,,,4.891,3690.0,3740.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why can`t you just pick up your own mess for once?,"[""frustrated""]"
{},False,{},1446,2023-12-17 09:49:27,False,,,DenseRatingRemnantTrial,970,970,True,970,26,23,feature_rating,"{""sentence"": ""Well, I do not agree at all."", ""tones"": [""disappointed""]}",True,False,,0.0,,"{""sentence"": ""Well, I do not agree at all."", ""tones"": [""disappointed""], ""answer"": {""disappointed"": ""3""}}",True,1675.0,,,4.827,2890.0,2940.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Well, I do not agree at all.","[""disappointed""]"
{},False,{},1447,2023-12-17 09:49:28,False,,,DenseRatingRemnantTrial,1368,1368,True,1368,23,21,feature_rating,"{""sentence"": ""Wow, I can`t believe we`re actually going to Disneyland tomorrow!"", ""tones"": [""irritated""]}",True,False,,0.0,,"{""sentence"": ""Wow, I can`t believe we`re actually going to Disneyland tomorrow!"", ""tones"": [""irritated""], ""answer"": {""irritated"": ""1""}}",True,1678.0,,,7.371,1640.0,1690.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Wow, I can`t believe we`re actually going to Disneyland tomorrow!","[""irritated""]"
{},False,{},1448,2023-12-17 09:49:28,False,,,DenseRatingRemnantTrial,1445,1445,True,1445,24,24,feature_rating,"{""sentence"": ""I was so thankful for your help."", ""tones"": [""annoyed""]}",True,False,,0.0,,"{""sentence"": ""I was so thankful for your help."", ""tones"": [""annoyed""], ""answer"": {""annoyed"": ""1""}}",True,1677.0,,,4.261,1090.0,1140.0,50.0,0,default,DenseRatingRemnantTrial,Info,I was so thankful for your help.,"[""annoyed""]"
{},False,{},1449,2023-12-17 09:49:29,False,,,DenseRatingRemnantTrial,165,165,True,165,27,25,feature_rating,"{""sentence"": ""Oh sweetie, I suppose it`s quite an accomplishment for someone like you."", ""tones"": [""reflective""]}",True,False,,0.0,,"{""sentence"": ""Oh sweetie, I suppose it`s quite an accomplishment for someone like you."", ""tones"": [""reflective""], ""answer"": {""reflective"": ""2""}}",True,1684.0,,,12.531,790.0,840.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh sweetie, I suppose it`s quite an accomplishment for someone like you.","[""reflective""]"
{},False,{},1450,2023-12-17 09:49:29,False,,,DenseRatingRemnantTrial,395,395,True,395,10,12,feature_rating,"{""sentence"": ""Oh my goodness, I can`t believe we are going to Disneyland tomorrow!"", ""tones"": [""reflective""]}",True,False,,0.0,,"{""sentence"": ""Oh my goodness, I can`t believe we are going to Disneyland tomorrow!"", ""tones"": [""reflective""], ""answer"": {""reflective"": ""5""}}",True,1681.0,,,8.957,2690.0,2740.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh my goodness, I can`t believe we are going to Disneyland tomorrow!","[""reflective""]"
{},False,{},1451,2023-12-17 09:49:33,False,,,DenseRatingRemnantTrial,1675,1675,True,1675,22,20,feature_rating,"{""sentence"": ""I am so lost on how to solve this math equation."", ""tones"": [""curious""]}",True,False,,0.0,,"{""sentence"": ""I am so lost on how to solve this math equation."", ""tones"": [""curious""], ""answer"": {""curious"": ""2""}}",True,1689.0,,,15.049,2490.0,2540.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am so lost on how to solve this math equation.,"[""curious""]"
{},False,{},1452,2023-12-17 09:49:33,False,,,DenseRatingRemnantTrial,1918,1918,True,1918,21,19,feature_rating,"{""sentence"": ""I really worried about my brother."", ""tones"": [""affectionate""]}",True,False,,0.0,,"{""sentence"": ""I really worried about my brother."", ""tones"": [""affectionate""], ""answer"": {""affectionate"": ""1""}}",True,1679.0,,,3.716,3690.0,3740.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really worried about my brother.,"[""affectionate""]"
{},False,{},1453,2023-12-17 09:49:34,False,,,DenseRatingRemnantTrial,1935,1935,True,1935,26,23,feature_rating,"{""sentence"": ""Please, I need your help immediately, I don`t know what to do!"", ""tones"": [""concerned""]}",True,False,,0.0,,"{""sentence"": ""Please, I need your help immediately, I don`t know what to do!"", ""tones"": [""concerned""], ""answer"": {""concerned"": ""4""}}",True,1680.0,,,4.742,2940.0,2990.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Please, I need your help immediately, I don`t know what to do!","[""concerned""]"
{},False,{},1454,2023-12-17 09:49:34,False,,,DenseRatingRemnantTrial,1401,1401,True,1401,19,18,feature_rating,"{""sentence"": ""Oh wow, I am absolutely thrilled about our upcoming road trip!"", ""tones"": [""thankful""]}",True,False,,0.0,,"{""sentence"": ""Oh wow, I am absolutely thrilled about our upcoming road trip!"", ""tones"": [""thankful""], ""answer"": {""thankful"": ""3""}}",True,1683.0,,,7.017,3740.0,3790.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh wow, I am absolutely thrilled about our upcoming road trip!","[""thankful""]"
{},False,{},1455,2023-12-17 09:49:35,False,,,DenseRatingRemnantTrial,1095,1095,True,1095,24,24,feature_rating,"{""sentence"": ""This hike is turning out to be challenging."", ""tones"": [""nostalgic""]}",True,False,,0.0,,"{""sentence"": ""This hike is turning out to be challenging."", ""tones"": [""nostalgic""], ""answer"": {""nostalgic"": ""1""}}",True,1682.0,,,5.714,1140.0,1190.0,50.0,0,default,DenseRatingRemnantTrial,Info,This hike is turning out to be challenging.,"[""nostalgic""]"
