awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,network_id,participant_id,trial_maker_id,module_id,_on_create_called,_on_deploy_called,ready_for_trials,key,degree,child_id,parent_id,seed,definition,context,participant_group,block,propagate_failure,n_viable_trials,class,object_type
False,{},3941,2023-07-31 14:04:05,False,,,SRENode,56,,SRE_chain,SRE_chain,True,True,True,,42,4064.0,3843.0,"{""previous_sample"": {""obtained_response"": ""sympathetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""sympathetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3942,2023-07-31 14:04:08,False,,,SRENode,84,,SRE_chain,SRE_chain,True,True,True,,37,3958.0,3781.0,"{""previous_sample"": {""obtained_response"": ""He was worried about seeking shelter when it was due to rain."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""He was worried about seeking shelter when it was due to rain."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3943,2023-07-31 14:04:10,False,,,SRENode,24,,SRE_chain,SRE_chain,True,True,True,,38,4017.0,3746.0,"{""previous_sample"": {""obtained_response"": ""That sounds very cool, I`d love to know more about it."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""That sounds very cool, I`d love to know more about it."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3944,2023-07-31 14:04:11,False,,,SRENode,37,,SRE_chain,SRE_chain,True,True,True,,46,3949.0,3920.0,"{""previous_sample"": {""obtained_response"": ""I don`t care what you think of me!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I don`t care what you think of me!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3945,2023-07-31 14:04:14,False,,,SRENode,50,,SRE_chain,SRE_chain,True,True,True,,41,3999.0,3868.0,"{""previous_sample"": {""obtained_response"": ""I am so happy that you have made it."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am so happy that you have made it."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3946,2023-07-31 14:04:18,False,,,SRENode,74,,SRE_chain,SRE_chain,True,True,True,,45,3975.0,3877.0,"{""previous_sample"": {""obtained_response"": ""I feel that the answer was in depth."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I feel that the answer was in depth."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3947,2023-07-31 14:04:26,False,,,SRENode,57,,SRE_chain,SRE_chain,True,True,True,,37,4004.0,3902.0,"{""previous_sample"": {""obtained_response"": ""I am in such a fury!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am in such a fury!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3948,2023-07-31 14:04:27,False,,,SRENode,44,,SRE_chain,SRE_chain,True,True,True,,50,,3937.0,"{""previous_sample"": {""obtained_response"": ""How do you know that this is going to go well?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""How do you know that this is going to go well?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,0,SRENode,Node
False,{},3949,2023-07-31 14:04:28,False,,,SRENode,37,,SRE_chain,SRE_chain,True,True,True,,47,3966.0,3944.0,"{""previous_sample"": {""obtained_response"": ""angry"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""angry"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3950,2023-07-31 14:04:29,False,,,SRENode,67,,SRE_chain,SRE_chain,True,True,True,,45,4162.0,3810.0,"{""previous_sample"": {""obtained_response"": ""In total agreement to what is being suggested."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""In total agreement to what is being suggested."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3951,2023-07-31 14:04:31,False,,,SRENode,33,,SRE_chain,SRE_chain,True,True,True,,40,3985.0,3793.0,"{""previous_sample"": {""obtained_response"": ""I love listening to my old records, they remind me of my childhood."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I love listening to my old records, they remind me of my childhood."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3952,2023-07-31 14:04:37,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,104,3982.0,3913.0,"{""previous_sample"": {""obtained_response"": ""ashamed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""ashamed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3953,2023-07-31 14:04:39,False,,,SRENode,77,,SRE_chain,SRE_chain,True,True,True,,32,4038.0,3908.0,"{""previous_sample"": {""obtained_response"": ""questioning"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""questioning"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3954,2023-07-31 14:04:42,False,,,SRENode,6,,SRE_chain,SRE_chain,True,True,True,,48,4065.0,3933.0,"{""previous_sample"": {""obtained_response"": ""I`m mystified by your approach!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`m mystified by your approach!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3955,2023-07-31 14:04:42,False,,,SRENode,35,,SRE_chain,SRE_chain,True,True,True,,34,4002.0,3872.0,"{""previous_sample"": {""obtained_response"": ""I`m so glad that we met today."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`m so glad that we met today."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3956,2023-07-31 14:04:48,False,,,SRENode,9,,SRE_chain,SRE_chain,True,True,True,,34,4034.0,3516.0,"{""previous_sample"": {""obtained_response"": ""Could you please clarify that for me?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Could you please clarify that for me?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3957,2023-07-31 14:04:50,False,,,SRENode,40,,SRE_chain,SRE_chain,True,True,True,,37,3994.0,3879.0,"{""previous_sample"": {""obtained_response"": ""contrite"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""contrite"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3958,2023-07-31 14:04:57,False,,,SRENode,84,,SRE_chain,SRE_chain,True,True,True,,38,3997.0,3942.0,"{""previous_sample"": {""obtained_response"": ""apprehensive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""apprehensive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3959,2023-07-31 14:04:58,False,,,SRENode,60,,SRE_chain,SRE_chain,True,True,True,,42,4010.0,3857.0,"{""previous_sample"": {""obtained_response"": ""empathetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""empathetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3960,2023-07-31 14:04:58,False,,,SRENode,16,,SRE_chain,SRE_chain,True,True,True,,48,3990.0,3851.0,"{""previous_sample"": {""obtained_response"": ""I walked on, not knowing where I was heading."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I walked on, not knowing where I was heading."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3961,2023-07-31 14:05:02,False,,,SRENode,34,,SRE_chain,SRE_chain,True,True,True,,47,3965.0,3813.0,"{""previous_sample"": {""obtained_response"": ""happy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""happy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3962,2023-07-31 14:05:07,False,,,SRENode,51,,SRE_chain,SRE_chain,True,True,True,,40,4226.0,3744.0,"{""previous_sample"": {""obtained_response"": ""jubilant"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""jubilant"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3963,2023-07-31 14:05:08,False,,,SRENode,54,,SRE_chain,SRE_chain,True,True,True,,45,3971.0,3745.0,"{""previous_sample"": {""obtained_response"": ""Don`t worry, I know we`re going to win this."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Don`t worry, I know we`re going to win this."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3964,2023-07-31 14:05:09,False,,,SRENode,86,,SRE_chain,SRE_chain,True,True,True,,43,3980.0,3645.0,"{""previous_sample"": {""obtained_response"": ""I was focused and ready to take my exam having done all my practice."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I was focused and ready to take my exam having done all my practice."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3965,2023-07-31 14:05:18,False,,,SRENode,34,,SRE_chain,SRE_chain,True,True,True,,48,4043.0,3961.0,"{""previous_sample"": {""obtained_response"": ""This is the best day of my life!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""This is the best day of my life!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3966,2023-07-31 14:05:19,False,,,SRENode,37,,SRE_chain,SRE_chain,True,True,True,,48,3995.0,3949.0,"{""previous_sample"": {""obtained_response"": ""It makes my blood boil."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""It makes my blood boil."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3967,2023-07-31 14:05:21,False,,,SRENode,62,,SRE_chain,SRE_chain,True,True,True,,37,3981.0,3768.0,"{""previous_sample"": {""obtained_response"": ""I am deeply saddened that happened."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am deeply saddened that happened."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3968,2023-07-31 14:05:22,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,113,3996.0,3939.0,"{""previous_sample"": {""obtained_response"": ""enthusiastic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""enthusiastic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3969,2023-07-31 14:05:23,False,,,SRENode,32,,SRE_chain,SRE_chain,True,True,True,,40,4005.0,3850.0,"{""previous_sample"": {""obtained_response"": ""I was over the moon to be offered the job."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I was over the moon to be offered the job."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3970,2023-07-31 14:05:30,False,,,SRENode,48,,SRE_chain,SRE_chain,True,True,True,,40,4091.0,3896.0,"{""previous_sample"": {""obtained_response"": ""anxious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""anxious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3971,2023-07-31 14:05:32,False,,,SRENode,54,,SRE_chain,SRE_chain,True,True,True,,46,3988.0,3963.0,"{""previous_sample"": {""obtained_response"": ""relaxed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""relaxed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3972,2023-07-31 14:05:33,False,,,SRENode,20,,SRE_chain,SRE_chain,True,True,True,,39,4051.0,3922.0,"{""previous_sample"": {""obtained_response"": ""positive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""positive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3973,2023-07-31 14:05:34,False,,,SRENode,72,,SRE_chain,SRE_chain,True,True,True,,35,3993.0,3909.0,"{""previous_sample"": {""obtained_response"": ""I am truly sorry for my actions."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am truly sorry for my actions."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3974,2023-07-31 14:05:34,False,,,SRENode,14,,SRE_chain,SRE_chain,True,True,True,,45,4067.0,3840.0,"{""previous_sample"": {""obtained_response"": ""depressing"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""depressing"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3975,2023-07-31 14:05:37,False,,,SRENode,74,,SRE_chain,SRE_chain,True,True,True,,46,3992.0,3946.0,"{""previous_sample"": {""obtained_response"": ""annoyed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""annoyed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3976,2023-07-31 14:05:39,False,,,SRENode,89,,SRE_chain,SRE_chain,True,True,True,,39,4285.0,3905.0,"{""previous_sample"": {""obtained_response"": ""I am so grateful that they travelled to my graduation ceremony that day."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am so grateful that they travelled to my graduation ceremony that day."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3977,2023-07-31 14:05:42,False,,,SRENode,30,,SRE_chain,SRE_chain,True,True,True,,43,4031.0,3900.0,"{""previous_sample"": {""obtained_response"": ""unbelievable"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""unbelievable"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3978,2023-07-31 14:05:53,False,,,SRENode,19,,SRE_chain,SRE_chain,True,True,True,,44,3998.0,3894.0,"{""previous_sample"": {""obtained_response"": ""It came as a shock when I found out that I`d won."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""It came as a shock when I found out that I`d won."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3979,2023-07-31 14:05:54,False,,,SRENode,5,,SRE_chain,SRE_chain,True,True,True,,33,4071.0,3890.0,"{""previous_sample"": {""obtained_response"": ""proud"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""proud"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3980,2023-07-31 14:06:02,False,,,SRENode,86,,SRE_chain,SRE_chain,True,True,True,,44,4118.0,3964.0,"{""previous_sample"": {""obtained_response"": ""committed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""committed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3981,2023-07-31 14:06:02,False,,,SRENode,62,,SRE_chain,SRE_chain,True,True,True,,38,4056.0,3967.0,"{""previous_sample"": {""obtained_response"": ""sympathetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""sympathetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3982,2023-07-31 14:06:03,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,105,3987.0,3952.0,"{""previous_sample"": {""obtained_response"": ""That was totally out of character, I can`t believe I said that."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""That was totally out of character, I can`t believe I said that."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3983,2023-07-31 14:06:03,False,,,SRENode,10,,SRE_chain,SRE_chain,True,True,True,,42,4060.0,3925.0,"{""previous_sample"": {""obtained_response"": ""I was wondering if you could spare some time to help me with a project."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I was wondering if you could spare some time to help me with a project."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3984,2023-07-31 14:06:06,False,,,SRENode,66,,SRE_chain,SRE_chain,True,True,True,,39,4029.0,3899.0,"{""previous_sample"": {""obtained_response"": ""The service provided was truly outstanding."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""The service provided was truly outstanding."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3985,2023-07-31 14:06:11,False,,,SRENode,33,,SRE_chain,SRE_chain,True,True,True,,41,4117.0,3951.0,"{""previous_sample"": {""obtained_response"": ""nostalgic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""nostalgic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3986,2023-07-31 14:06:16,False,,,SRENode,75,,SRE_chain,SRE_chain,True,True,True,,29,4086.0,3763.0,"{""previous_sample"": {""obtained_response"": ""There was a good chance that the rain would stop and play would commence."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""There was a good chance that the rain would stop and play would commence."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3987,2023-07-31 14:06:18,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,106,4085.0,3982.0,"{""previous_sample"": {""obtained_response"": ""unbelievable"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""unbelievable"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3988,2023-07-31 14:06:21,False,,,SRENode,54,,SRE_chain,SRE_chain,True,True,True,,47,4016.0,3971.0,"{""previous_sample"": {""obtained_response"": ""I`m lying here enjoying Mantovani."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`m lying here enjoying Mantovani."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3989,2023-07-31 14:06:23,False,,,SRENode,38,,SRE_chain,SRE_chain,True,True,True,,41,4124.0,3828.0,"{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3990,2023-07-31 14:06:23,False,,,SRENode,16,,SRE_chain,SRE_chain,True,True,True,,49,4087.0,3960.0,"{""previous_sample"": {""obtained_response"": ""uncertain"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""uncertain"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3991,2023-07-31 14:06:31,False,,,SRENode,73,,SRE_chain,SRE_chain,True,True,True,,38,4037.0,3786.0,"{""previous_sample"": {""obtained_response"": ""demanding"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""demanding"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3992,2023-07-31 14:06:33,False,,,SRENode,74,,SRE_chain,SRE_chain,True,True,True,,47,4127.0,3975.0,"{""previous_sample"": {""obtained_response"": ""I was really vexed at the decision."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I was really vexed at the decision."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3993,2023-07-31 14:06:33,False,,,SRENode,72,,SRE_chain,SRE_chain,True,True,True,,36,4154.0,3973.0,"{""previous_sample"": {""obtained_response"": ""remorseful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""remorseful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3994,2023-07-31 14:06:36,False,,,SRENode,40,,SRE_chain,SRE_chain,True,True,True,,38,4047.0,3957.0,"{""previous_sample"": {""obtained_response"": ""I am sorry for my actions."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am sorry for my actions."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3995,2023-07-31 14:06:38,False,,,SRENode,37,,SRE_chain,SRE_chain,True,True,True,,49,4057.0,3966.0,"{""previous_sample"": {""obtained_response"": ""angry"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""angry"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3996,2023-07-31 14:06:40,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,114,4011.0,3968.0,"{""previous_sample"": {""obtained_response"": ""I am extremely happy and can`t wait to be going on this trip."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am extremely happy and can`t wait to be going on this trip."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3997,2023-07-31 14:06:40,False,,,SRENode,84,,SRE_chain,SRE_chain,True,True,True,,39,4061.0,3958.0,"{""previous_sample"": {""obtained_response"": ""He was unsure about entering the sewer."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""He was unsure about entering the sewer."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},3998,2023-07-31 14:06:44,False,,,SRENode,19,,SRE_chain,SRE_chain,True,True,True,,45,4123.0,3978.0,"{""previous_sample"": {""obtained_response"": ""surprised"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""surprised"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},3999,2023-07-31 14:06:45,False,,,SRENode,50,,SRE_chain,SRE_chain,True,True,True,,42,4088.0,3945.0,"{""previous_sample"": {""obtained_response"": ""relieved"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""relieved"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},4000,2023-07-31 14:06:46,False,,,SRENode,8,,SRE_chain,SRE_chain,True,True,True,,33,4074.0,3921.0,"{""previous_sample"": {""obtained_response"": ""radiant"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""radiant"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},4001,2023-07-31 14:06:48,False,,,SRENode,13,,SRE_chain,SRE_chain,True,True,True,,36,4112.0,3791.0,"{""previous_sample"": {""obtained_response"": ""They did not eat the buffet food that I spent all day preparing."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""They did not eat the buffet food that I spent all day preparing."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},4002,2023-07-31 14:06:51,False,,,SRENode,35,,SRE_chain,SRE_chain,True,True,True,,35,4084.0,3955.0,"{""previous_sample"": {""obtained_response"": ""happy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""happy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},4003,2023-07-31 14:06:52,False,,,SRENode,71,,SRE_chain,SRE_chain,True,True,True,,43,4376.0,3911.0,"{""previous_sample"": {""obtained_response"": ""I would like to know more on this subject."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I would like to know more on this subject."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},4004,2023-07-31 14:06:52,False,,,SRENode,57,,SRE_chain,SRE_chain,True,True,True,,38,4022.0,3947.0,"{""previous_sample"": {""obtained_response"": ""enraged"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""enraged"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},4005,2023-07-31 14:06:55,False,,,SRENode,32,,SRE_chain,SRE_chain,True,True,True,,41,4021.0,3969.0,"{""previous_sample"": {""obtained_response"": ""pleased"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""pleased"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},4006,2023-07-31 14:06:56,False,,,SRENode,88,,SRE_chain,SRE_chain,True,True,True,,38,4028.0,3883.0,"{""previous_sample"": {""obtained_response"": ""pleased"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""pleased"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},4007,2023-07-31 14:07:06,False,,,SRENode,87,,SRE_chain,SRE_chain,True,True,True,,42,4042.0,3910.0,"{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},4008,2023-07-31 14:07:07,False,,,SRENode,42,,SRE_chain,SRE_chain,True,True,True,,44,4033.0,3918.0,"{""previous_sample"": {""obtained_response"": ""That was the worst performance in any exam I have ever taken, I think I might cry."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""That was the worst performance in any exam I have ever taken, I think I might cry."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},4009,2023-07-31 14:07:10,False,,,SRENode,68,,SRE_chain,SRE_chain,True,True,True,,43,4101.0,3804.0,"{""previous_sample"": {""obtained_response"": ""I am very thankful for the gift."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am very thankful for the gift."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
