_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,feature,feature_description,tone,tones
{},False,{},602,2023-12-15 23:13:50,False,,,DenseRatingTrial,110,110,True,110,29,26,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""admiring""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""admiring"", ""answer"": {""admiring"": ""2""}}",True,833.0,,,21.26,110.0,120.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,admiring,admiring
{},False,{},603,2023-12-15 23:13:51,False,,,DenseRatingTrial,51,51,True,51,31,27,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""descriptive""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""descriptive"", ""answer"": {""descriptive"": ""5""}}",True,829.0,,,5.424,120.0,130.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,descriptive,descriptive
{},False,{},604,2023-12-15 23:13:56,False,,,DenseRatingTrial,156,156,True,156,26,25,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""reassuring""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""reassuring"", ""answer"": {""reassuring"": ""5""}}",True,856.0,,,47.283,100.0,110.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,reassuring,reassuring
{},False,{},605,2023-12-15 23:13:57,False,,,DenseRatingTrial,123,123,True,123,31,27,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""sarcastic""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""sarcastic"", ""answer"": {""sarcastic"": ""1""}}",True,834.0,,,14.464,130.0,140.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,sarcastic,sarcastic
{},False,{},606,2023-12-15 23:14:04,False,,,DenseRatingTrial,133,133,True,133,28,24,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""urgent""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""urgent"", ""answer"": {""urgent"": ""2""}}",True,846.0,,,30.844,130.0,140.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",urgent,urgent
{},False,{},607,2023-12-15 23:14:07,False,,,DenseRatingTrial,133,133,True,133,24,23,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""urgent""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""urgent"", ""answer"": {""urgent"": ""1""}}",True,837.0,,,8.447,190.0,200.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",urgent,urgent
{},False,{},608,2023-12-15 23:14:12,False,,,DenseRatingTrial,81,81,True,81,29,26,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""worried""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""worried"", ""answer"": {""worried"": ""1""}}",True,844.0,,,16.075,120.0,130.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",worried,worried
{},False,{},609,2023-12-15 23:14:13,False,,,DenseRatingTrial,80,80,True,80,31,27,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""desperate""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""desperate"", ""answer"": {""desperate"": ""2""}}",True,841.0,,,12.163,140.0,150.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,desperate,desperate
{},False,{},610,2023-12-15 23:14:16,False,,,DenseRatingTrial,54,54,True,54,24,23,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""angry""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""angry"", ""answer"": {""angry"": ""1""}}",True,838.0,,,6.695,200.0,210.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,angry,angry
{},False,{},611,2023-12-15 23:14:24,False,,,DenseRatingTrial,41,41,True,41,24,23,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""nostalgic""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""nostalgic"", ""answer"": {""nostalgic"": ""4""}}",True,845.0,,,8.646,210.0,220.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",nostalgic,nostalgic
{},False,{},612,2023-12-15 23:14:26,False,,,DenseRatingTrial,6,6,True,6,31,27,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""grateful""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""grateful"", ""answer"": {""grateful"": ""3""}}",True,850.0,,,10.825,150.0,160.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,grateful,grateful
{},False,{},613,2023-12-15 23:14:29,True,response_timeout,2023-12-15 23:19:50,DenseRatingTrial,154,154,True,154,29,26,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""reassuring""}",False,False,,,,"{""feature"": ""aroused"", ""tones"": ""reassuring"", ""answer"": {""reassuring"": ""2""}}",True,1101.0,,,15.309,130.0,140.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,reassuring,reassuring
{},False,{},614,2023-12-15 23:14:34,False,,,DenseRatingTrial,9,9,True,9,24,23,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""concerned""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""concerned"", ""answer"": {""concerned"": ""1""}}",True,854.0,,,7.086,220.0,230.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",concerned,concerned
{},False,{},615,2023-12-15 23:14:36,False,,,DenseRatingTrial,116,116,True,116,28,24,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""uncertain""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""uncertain"", ""answer"": {""uncertain"": ""3""}}",True,864.0,,,21.346,140.0,150.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,uncertain,uncertain
{},False,{},616,2023-12-15 23:14:39,False,,,DenseRatingTrial,30,30,True,30,31,27,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""surprised""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""surprised"", ""answer"": {""surprised"": ""4""}}",True,858.0,,,10.268,160.0,170.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,surprised,surprised
{},False,{},617,2023-12-15 23:14:39,False,,,DenseRatingTrial,62,62,True,62,17,16,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""apologetic""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""apologetic"", ""answer"": {""apologetic"": ""2""}}",True,871.0,,,30.284,270.0,280.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,apologetic,apologetic
{},False,{},618,2023-12-15 23:14:43,False,,,DenseRatingTrial,4,4,True,4,24,23,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""excited""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""excited"", ""answer"": {""excited"": ""2""}}",True,866.0,,,18.195,230.0,240.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,excited,excited
{},False,{},619,2023-12-15 23:14:45,False,,,DenseRatingTrial,78,78,True,78,26,25,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""desperate""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""desperate"", ""answer"": {""desperate"": ""1""}}",True,877.0,,,37.866,110.0,120.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,desperate,desperate
{},False,{},620,2023-12-15 23:14:51,False,,,DenseRatingTrial,154,154,True,154,31,27,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""reassuring""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""reassuring"", ""answer"": {""reassuring"": ""4""}}",True,865.0,,,7.302,170.0,180.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,reassuring,reassuring
{},False,{},621,2023-12-15 23:14:59,False,,,DenseRatingTrial,112,112,True,112,28,24,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""admiring""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""admiring"", ""answer"": {""admiring"": ""5""}}",True,872.0,,,14.231,150.0,160.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,admiring,admiring
{},False,{},622,2023-12-15 23:14:59,False,,,DenseRatingTrial,4,4,True,4,31,27,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""excited""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""excited"", ""answer"": {""excited"": ""4""}}",True,869.0,,,8.698,180.0,190.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,excited,excited
{},False,{},623,2023-12-15 23:15:02,False,,,DenseRatingTrial,125,125,True,125,24,23,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""defensive""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""defensive"", ""answer"": {""defensive"": ""1""}}",True,870.0,,,6.379,240.0,250.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",defensive,defensive
{},False,{},624,2023-12-15 23:15:09,False,,,DenseRatingTrial,62,62,True,62,31,27,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""apologetic""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""apologetic"", ""answer"": {""apologetic"": ""1""}}",True,875.0,,,8.51,190.0,200.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,apologetic,apologetic
{},False,{},625,2023-12-15 23:15:10,False,,,DenseRatingTrial,3,3,True,3,24,23,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""excited""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""excited"", ""answer"": {""excited"": ""2""}}",True,878.0,,,14.084,250.0,260.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,excited,excited
{},False,{},626,2023-12-15 23:15:10,False,,,DenseRatingTrial,70,70,True,70,17,16,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""anxious""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""anxious"", ""answer"": {""anxious"": ""3""}}",True,889.0,,,23.483,280.0,290.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,anxious,anxious
{},False,{},627,2023-12-15 23:15:14,False,,,DenseRatingTrial,20,20,True,20,28,24,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""frustrated""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""frustrated"", ""answer"": {""frustrated"": ""2""}}",True,882.0,,,11.38,160.0,170.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,frustrated,frustrated
{},False,{},628,2023-12-15 23:15:19,False,,,DenseRatingTrial,94,94,True,94,31,27,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""sad""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""sad"", ""answer"": {""sad"": ""2""}}",True,881.0,,,5.891,200.0,210.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,sad,sad
{},False,{},629,2023-12-15 23:15:21,False,,,DenseRatingTrial,151,151,True,151,33,28,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""skeptical""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""skeptical"", ""answer"": {""skeptical"": ""2""}}",True,913.0,,,40.445,90.0,100.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,skeptical,skeptical
{},False,{},630,2023-12-15 23:15:25,False,,,DenseRatingTrial,124,124,True,124,26,25,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""sarcastic""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""sarcastic"", ""answer"": {""sarcastic"": ""2""}}",True,915.0,,,38.573,120.0,130.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,sarcastic,sarcastic
{},False,{},631,2023-12-15 23:15:26,False,,,DenseRatingTrial,65,65,True,65,24,23,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""relieved""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""relieved"", ""answer"": {""relieved"": ""1""}}",True,893.0,,,10.488,260.0,270.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",relieved,relieved
{},False,{},632,2023-12-15 23:15:26,False,,,DenseRatingTrial,142,142,True,142,31,27,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""friendly""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""friendly"", ""answer"": {""friendly"": ""4""}}",True,888.0,,,6.172,210.0,220.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,friendly,friendly
{},False,{},633,2023-12-15 23:15:27,False,,,DenseRatingTrial,56,56,True,56,28,24,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""angry""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""angry"", ""answer"": {""angry"": ""1""}}",True,902.0,,,22.446,170.0,180.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,angry,angry
{},False,{},634,2023-12-15 23:15:33,False,,,DenseRatingTrial,60,60,True,60,32,29,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""disappointed""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""disappointed"", ""answer"": {""disappointed"": ""2""}}",True,935.0,,,68.303,90.0,100.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,disappointed,disappointed
{},False,{},635,2023-12-15 23:15:34,False,,,DenseRatingTrial,148,148,True,148,31,27,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""resigned""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""resigned"", ""answer"": {""resigned"": ""2""}}",True,899.0,,,11.602,220.0,230.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,resigned,resigned
{},False,{},636,2023-12-15 23:15:35,False,,,DenseRatingTrial,148,148,True,148,17,16,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""resigned""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""resigned"", ""answer"": {""resigned"": ""1""}}",True,904.0,,,15.932,290.0,300.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,resigned,resigned
{},False,{},637,2023-12-15 23:15:38,False,,,DenseRatingTrial,60,60,True,60,24,23,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""disappointed""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""disappointed"", ""answer"": {""disappointed"": ""1""}}",True,900.0,,,10.235,270.0,280.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,disappointed,disappointed
{},False,{},638,2023-12-15 23:15:43,False,,,DenseRatingTrial,27,27,True,27,25,30,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""appreciative""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""appreciative"", ""answer"": {""appreciative"": ""4""}}",True,905.0,,,9.125,90.0,100.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,appreciative,appreciative
{},False,{},639,2023-12-15 23:15:43,False,,,DenseRatingTrial,56,56,True,56,30,31,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""angry""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""angry"", ""answer"": {""angry"": ""2""}}",True,940.0,,,66.507,90.0,100.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,angry,angry
{},False,{},640,2023-12-15 23:15:46,False,,,DenseRatingTrial,124,124,True,124,31,27,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""sarcastic""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""sarcastic"", ""answer"": {""sarcastic"": ""2""}}",True,906.0,,,5.577,230.0,240.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,sarcastic,sarcastic
{},False,{},641,2023-12-15 23:15:50,False,,,DenseRatingTrial,136,136,True,136,24,23,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""urgent""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""urgent"", ""answer"": {""urgent"": ""1""}}",True,911.0,,,10.71,280.0,290.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,urgent,urgent
{},False,{},642,2023-12-15 23:15:50,False,,,DenseRatingTrial,134,134,True,134,28,24,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""urgent""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""urgent"", ""answer"": {""urgent"": ""2""}}",True,912.0,,,11.298,180.0,190.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,urgent,urgent
{},False,{},643,2023-12-15 23:15:53,False,,,DenseRatingTrial,136,136,True,136,17,16,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""urgent""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""urgent"", ""answer"": {""urgent"": ""4""}}",True,928.0,,,33.471,300.0,310.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,urgent,urgent
{},False,{},644,2023-12-15 23:15:53,False,,,DenseRatingTrial,137,137,True,137,25,30,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""reflective""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""reflective"", ""answer"": {""reflective"": ""3""}}",True,1109.0,,,248.535,100.0,110.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",reflective,reflective
{},False,{},645,2023-12-15 23:15:53,False,,,DenseRatingTrial,38,38,True,38,31,27,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""thankful""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""thankful"", ""answer"": {""thankful"": ""3""}}",True,909.0,,,6.15,240.0,250.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,thankful,thankful
{},False,{},646,2023-12-15 23:16:01,False,,,DenseRatingTrial,106,106,True,106,31,27,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""proud""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""proud"", ""answer"": {""proud"": ""4""}}",True,921.0,,,13.673,250.0,260.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,proud,proud
{},False,{},647,2023-12-15 23:16:02,False,,,DenseRatingTrial,84,84,True,84,24,23,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""worried""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""worried"", ""answer"": {""worried"": ""1""}}",True,918.0,,,8.306,290.0,300.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,worried,worried
{},False,{},648,2023-12-15 23:16:03,False,,,DenseRatingTrial,87,87,True,87,28,24,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""affectionate""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""affectionate"", ""answer"": {""affectionate"": ""4""}}",True,922.0,,,14.843,190.0,200.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,affectionate,affectionate
{},False,{},649,2023-12-15 23:16:03,False,,,DenseRatingTrial,117,117,True,117,33,28,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""sympathetic""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""sympathetic"", ""answer"": {""sympathetic"": ""4""}}",True,932.0,,,33.421,100.0,110.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",sympathetic,sympathetic
{},False,{},650,2023-12-15 23:16:05,False,,,DenseRatingTrial,93,93,True,93,26,25,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""sad""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""sad"", ""answer"": {""sad"": ""1""}}",True,934.0,,,34.531,130.0,140.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",sad,sad
{},False,{},651,2023-12-15 23:16:11,False,,,DenseRatingTrial,32,32,True,32,24,23,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""surprised""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""surprised"", ""answer"": {""surprised"": ""2""}}",True,942.0,,,41.869,300.0,310.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,surprised,surprised
{},False,{},652,2023-12-15 23:16:16,False,,,DenseRatingTrial,137,137,True,137,31,27,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""reflective""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""reflective"", ""answer"": {""reflective"": ""5""}}",True,926.0,,,6.786,260.0,270.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",reflective,reflective
{},False,{},653,2023-12-15 23:16:18,False,,,DenseRatingTrial,149,149,True,149,28,24,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""skeptical""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""skeptical"", ""answer"": {""skeptical"": ""3""}}",True,931.0,,,13.862,200.0,210.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",skeptical,skeptical
{},False,{},654,2023-12-15 23:16:24,False,,,DenseRatingTrial,93,93,True,93,31,27,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""sad""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""sad"", ""answer"": {""sad"": ""3""}}",True,930.0,,,5.994,270.0,280.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",sad,sad
{},False,{},655,2023-12-15 23:16:27,False,,,DenseRatingTrial,120,120,True,120,17,16,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""sympathetic""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""sympathetic"", ""answer"": {""sympathetic"": ""3""}}",True,941.0,,,21.689,310.0,320.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,sympathetic,sympathetic
{},False,{},656,2023-12-15 23:16:31,False,,,DenseRatingTrial,153,153,True,153,31,27,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""reassuring""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""reassuring"", ""answer"": {""reassuring"": ""4""}}",True,933.0,,,8.754,280.0,290.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",reassuring,reassuring
