tone_a|tone_b|rater_order|current_rating
grateful|uncertain|4|0.2
grateful|urgent|0|0.1
grateful|urgent|1|0.1
grateful|urgent|2|0.1
grateful|urgent|3|0.1
grateful|urgent|4|0.1
grateful|worried|0|0.2
grateful|worried|1|0.1
grateful|worried|2|0.1
grateful|worried|3|0.2
grateful|worried|4|0.2
happy|happy|0|1
happy|happy|1|1
happy|happy|2|1
happy|happy|3|1
happy|happy|4|1
happy|indignant|0|0.1
happy|indignant|1|0.1
happy|indignant|2|0.2
happy|indignant|3|0.1
happy|indignant|4|0.1
happy|irritated|0|0.1
happy|irritated|1|0.1
happy|irritated|2|0.1
happy|irritated|3|0.1
happy|irritated|4|0.1
happy|joyful|0|0.9
happy|joyful|1|1
happy|joyful|2|0.9
happy|joyful|3|1
happy|joyful|4|0.9
happy|nostalgic|0|0.3
happy|nostalgic|1|0.3
happy|nostalgic|2|0.3
happy|nostalgic|3|0.3
happy|nostalgic|4|0.4
happy|pleased|0|0.9
happy|pleased|1|0.9
happy|pleased|2|0.9
happy|pleased|3|0.8
happy|pleased|4|0.8
happy|proud|0|0.7
happy|proud|1|0.6
happy|proud|2|0.7
happy|proud|3|0.6
happy|proud|4|0.6
happy|reassuring|0|0.6
happy|reassuring|1|0.6
happy|reassuring|2|0.6
happy|reassuring|3|0.6
happy|reassuring|4|0.6
happy|reflective|0|0.2
happy|reflective|1|0.2
happy|reflective|2|0.2
happy|reflective|3|0.2
happy|reflective|4|0.2
happy|relieved|0|0.6
happy|relieved|1|0.7
happy|relieved|2|0.7
happy|relieved|3|0.7
happy|relieved|4|0.6
happy|resigned|0|0.2
happy|resigned|1|0.1
happy|resigned|2|0.2
happy|resigned|3|0.2
happy|resigned|4|0.1
happy|sad|0|0
happy|sad|1|0
happy|sad|2|0
happy|sad|3|0
happy|sad|4|0
happy|sarcastic|0|0.2
happy|sarcastic|1|0.2
happy|sarcastic|2|0.2
happy|sarcastic|3|0.2
happy|sarcastic|4|0.2
happy|shocked|0|0.1
happy|shocked|1|0.1
happy|shocked|2|0.2
happy|shocked|3|0.2
happy|shocked|4|0.2
happy|skeptical|0|0.2
happy|skeptical|1|0.2
happy|skeptical|2|0.2
happy|skeptical|3|0.2
happy|skeptical|4|0.2
happy|surprised|0|0.4
happy|surprised|1|0.4
happy|surprised|2|0.5
happy|surprised|3|0.5
happy|surprised|4|0.5
happy|sympathetic|0|0.3
happy|sympathetic|1|0.3
happy|sympathetic|2|0.3
happy|sympathetic|3|0.3
happy|sympathetic|4|0.3
happy|thankful|0|0.7
happy|thankful|1|0.7
happy|thankful|2|0.7
happy|thankful|3|0.7
happy|thankful|4|0.7
happy|uncertain|0|0.2
happy|uncertain|1|0.1
happy|uncertain|2|0.2
happy|uncertain|3|0.2
happy|uncertain|4|0.2
happy|urgent|0|0.1
happy|urgent|1|0.1
happy|urgent|2|0.2
happy|urgent|3|0.1
happy|urgent|4|0.1
happy|worried|0|0.1
happy|worried|1|0.2
happy|worried|2|0.1
happy|worried|3|0.1
happy|worried|4|0.1
indignant|indignant|0|1
indignant|indignant|1|1
indignant|indignant|2|1
indignant|indignant|3|1
indignant|indignant|4|1
indignant|irritated|0|0.8
indignant|irritated|1|0.8
indignant|irritated|2|0.8
indignant|irritated|3|0.8
indignant|irritated|4|0.8
indignant|joyful|0|0
indignant|joyful|1|0
indignant|joyful|2|0
indignant|joyful|3|0
indignant|joyful|4|0
indignant|nostalgic|0|0.1
indignant|nostalgic|1|0.1
indignant|nostalgic|2|0.2
indignant|nostalgic|3|0.1
indignant|nostalgic|4|0.2
indignant|pleased|0|0.1
indignant|pleased|1|0.1
indignant|pleased|2|0.1
indignant|pleased|3|0
indignant|pleased|4|0.1
indignant|proud|0|0.3
indignant|proud|1|0.3
indignant|proud|2|0.3
indignant|proud|3|0.3
indignant|proud|4|0.3
indignant|reassuring|0|0.2
indignant|reassuring|1|0.1
indignant|reassuring|2|0.1
indignant|reassuring|3|0.1
indignant|reassuring|4|0.1
indignant|reflective|0|0.2
indignant|reflective|1|0.2
indignant|reflective|2|0.2
indignant|reflective|3|0.2
indignant|reflective|4|0.2
indignant|relieved|0|0.1
indignant|relieved|1|0.1
indignant|relieved|2|0.1
indignant|relieved|3|0.1
indignant|relieved|4|0.1
indignant|resigned|0|0.2
indignant|resigned|1|0.2
indignant|resigned|2|0.2
indignant|resigned|3|0.2
indignant|resigned|4|0.2
indignant|sad|0|0.2
indignant|sad|1|0.2
indignant|sad|2|0.2
indignant|sad|3|0.2
indignant|sad|4|0.2
indignant|sarcastic|0|0.5
indignant|sarcastic|1|0.3
indignant|sarcastic|2|0.3
indignant|sarcastic|3|0.4
indignant|sarcastic|4|0.4
indignant|shocked|0|0.5
indignant|shocked|1|0.6
indignant|shocked|2|0.4
indignant|shocked|3|0.3
indignant|shocked|4|0.4
indignant|skeptical|0|0.5
indignant|skeptical|1|0.6
indignant|skeptical|2|0.4
indignant|skeptical|3|0.6
indignant|skeptical|4|0.5
indignant|surprised|0|0.2
indignant|surprised|1|0.2
indignant|surprised|2|0.2
indignant|surprised|3|0.2
indignant|surprised|4|0.2
indignant|sympathetic|0|0.1
indignant|sympathetic|1|0.1
indignant|sympathetic|2|0.1
indignant|sympathetic|3|0.1
indignant|sympathetic|4|0.1
indignant|thankful|0|0.1
indignant|thankful|1|0.1
indignant|thankful|2|0.1
indignant|thankful|3|0.1
indignant|thankful|4|0.1
indignant|uncertain|0|0.1
indignant|uncertain|1|0.1
indignant|uncertain|2|0.1
indignant|uncertain|3|0.2
indignant|uncertain|4|0.1
indignant|urgent|0|0.2
indignant|urgent|1|0.3
indignant|urgent|2|0.2
indignant|urgent|3|0.3
indignant|urgent|4|0.2
indignant|worried|0|0.2
indignant|worried|1|0.2
indignant|worried|2|0.2
indignant|worried|3|0.2
indignant|worried|4|0.1
irritated|irritated|0|1
irritated|irritated|1|1
irritated|irritated|2|1
irritated|irritated|3|1
irritated|irritated|4|1
irritated|joyful|0|0
irritated|joyful|1|0
irritated|joyful|2|0
irritated|joyful|3|0
irritated|joyful|4|0
irritated|nostalgic|0|0.1
irritated|nostalgic|1|0.1
irritated|nostalgic|2|0.1
irritated|nostalgic|3|0.1
irritated|nostalgic|4|0.1
irritated|pleased|0|0.1
irritated|pleased|1|0
irritated|pleased|2|0
irritated|pleased|3|0
irritated|pleased|4|0
irritated|proud|0|0.1
irritated|proud|1|0.1
irritated|proud|2|0.1
irritated|proud|3|0.1
irritated|proud|4|0.1
irritated|reassuring|0|0.1
irritated|reassuring|1|0.1
irritated|reassuring|2|0.1
irritated|reassuring|3|0.1
irritated|reassuring|4|0.1
irritated|reflective|0|0.1
irritated|reflective|1|0.1
irritated|reflective|2|0.1
irritated|reflective|3|0.1
irritated|reflective|4|0.1
irritated|relieved|0|0.1
irritated|relieved|1|0.1
irritated|relieved|2|0.1
irritated|relieved|3|0.1
irritated|relieved|4|0.1
irritated|resigned|0|0.3
irritated|resigned|1|0.3
irritated|resigned|2|0.2
irritated|resigned|3|0.3
irritated|resigned|4|0.3
irritated|sad|0|0.2
irritated|sad|1|0.2
irritated|sad|2|0.2
irritated|sad|3|0.2
irritated|sad|4|0.2
irritated|sarcastic|0|0.5
irritated|sarcastic|1|0.4
irritated|sarcastic|2|0.5
irritated|sarcastic|3|0.5
irritated|sarcastic|4|0.3
irritated|shocked|0|0.2
irritated|shocked|1|0.2
irritated|shocked|2|0.1
irritated|shocked|3|0.2
irritated|shocked|4|0.2
irritated|skeptical|0|0.3
irritated|skeptical|1|0.4
irritated|skeptical|2|0.4
irritated|skeptical|3|0.4
irritated|skeptical|4|0.4
irritated|surprised|0|0.2
irritated|surprised|1|0.2
irritated|surprised|2|0.2
irritated|surprised|3|0.1
irritated|surprised|4|0.2
irritated|sympathetic|0|0.1
irritated|sympathetic|1|0.1
irritated|sympathetic|2|0.1
irritated|sympathetic|3|0.1
irritated|sympathetic|4|0.2
irritated|thankful|0|0.1
irritated|thankful|1|0.1
irritated|thankful|2|0.1
irritated|thankful|3|0
irritated|thankful|4|0
irritated|uncertain|0|0.1
irritated|uncertain|1|0.1
irritated|uncertain|2|0.1
irritated|uncertain|3|0.1
irritated|uncertain|4|0.1
irritated|urgent|0|0.3
irritated|urgent|1|0.3
irritated|urgent|2|0.3
irritated|urgent|3|0.3
irritated|urgent|4|0.3
irritated|worried|0|0.2
irritated|worried|1|0.2
irritated|worried|2|0.2
irritated|worried|3|0.2
irritated|worried|4|0.2
joyful|joyful|0|1
joyful|joyful|1|1
joyful|joyful|2|1
joyful|joyful|3|1
joyful|joyful|4|1
joyful|nostalgic|0|0.3
joyful|nostalgic|1|0.2
joyful|nostalgic|2|0.3
joyful|nostalgic|3|0.3
joyful|nostalgic|4|0.3
joyful|pleased|0|0.8
joyful|pleased|1|0.8
joyful|pleased|2|0.8
joyful|pleased|3|0.8
joyful|pleased|4|0.8
joyful|proud|0|0.4
joyful|proud|1|0.5
joyful|proud|2|0.6
joyful|proud|3|0.5
joyful|proud|4|0.5
joyful|reassuring|0|0.4
joyful|reassuring|1|0.4
joyful|reassuring|2|0.5
joyful|reassuring|3|0.5
joyful|reassuring|4|0.5
joyful|reflective|0|0.2
joyful|reflective|1|0.2
joyful|reflective|2|0.2
joyful|reflective|3|0.2
joyful|reflective|4|0.2
joyful|relieved|0|0.7
joyful|relieved|1|0.6
joyful|relieved|2|0.6
joyful|relieved|3|0.3
joyful|relieved|4|0.5
joyful|resigned|0|0.1
joyful|resigned|1|0.1
joyful|resigned|2|0.1
joyful|resigned|3|0.1
joyful|resigned|4|0.1
joyful|sad|0|0
joyful|sad|1|0
joyful|sad|2|0
joyful|sad|3|0
joyful|sad|4|0
joyful|sarcastic|0|0.2
joyful|sarcastic|1|0.2
joyful|sarcastic|2|0.1
joyful|sarcastic|3|0.2
joyful|sarcastic|4|0.2
joyful|shocked|0|0.1
joyful|shocked|1|0.1
joyful|shocked|2|0.2
joyful|shocked|3|0.2
joyful|shocked|4|0.2
joyful|skeptical|0|0.2
joyful|skeptical|1|0.2
joyful|skeptical|2|0.1
joyful|skeptical|3|0.1
joyful|skeptical|4|0.2
joyful|surprised|0|0.3
joyful|surprised|1|0.4
joyful|surprised|2|0.5
joyful|surprised|3|0.4
joyful|surprised|4|0.5
joyful|sympathetic|0|0.3
joyful|sympathetic|1|0.3
joyful|sympathetic|2|0.2
joyful|sympathetic|3|0.2
joyful|sympathetic|4|0.2
joyful|thankful|0|0.7
joyful|thankful|1|0.6
joyful|thankful|2|0.6
joyful|thankful|3|0.6
joyful|thankful|4|0.6
joyful|uncertain|0|0.1
joyful|uncertain|1|0.1
joyful|uncertain|2|0.1
joyful|uncertain|3|0.1
joyful|uncertain|4|0.1
joyful|urgent|0|0.1
joyful|urgent|1|0.1
joyful|urgent|2|0.1
joyful|urgent|3|0.2
joyful|urgent|4|0.1
joyful|worried|0|0.1
joyful|worried|1|0.1
joyful|worried|2|0.1
joyful|worried|3|0
joyful|worried|4|0.1
nostalgic|nostalgic|0|1
nostalgic|nostalgic|1|1
nostalgic|nostalgic|2|1
nostalgic|nostalgic|3|1
nostalgic|nostalgic|4|1
nostalgic|pleased|0|0.3
nostalgic|pleased|1|0.3
nostalgic|pleased|2|0.3
nostalgic|pleased|3|0.2
nostalgic|pleased|4|0.2
nostalgic|proud|0|0.2
nostalgic|proud|1|0.2
nostalgic|proud|2|0.2
nostalgic|proud|3|0.2
nostalgic|proud|4|0.2
nostalgic|reassuring|0|0.3
nostalgic|reassuring|1|0.4
nostalgic|reassuring|2|0.3
nostalgic|reassuring|3|0.3
nostalgic|reassuring|4|0.3
nostalgic|reflective|0|0.8
nostalgic|reflective|1|0.8
nostalgic|reflective|2|0.8
nostalgic|reflective|3|0.8
nostalgic|reflective|4|0.8
nostalgic|relieved|0|0.2
nostalgic|relieved|1|0.3
nostalgic|relieved|2|0.2
nostalgic|relieved|3|0.2
nostalgic|relieved|4|0.2
nostalgic|resigned|0|0.4
nostalgic|resigned|1|0.4
nostalgic|resigned|2|0.3
nostalgic|resigned|3|0.4
nostalgic|resigned|4|0.4
nostalgic|sad|0|0.7
nostalgic|sad|1|0.7
nostalgic|sad|2|0.7
nostalgic|sad|3|0.6
nostalgic|sad|4|0.6
nostalgic|sarcastic|0|0.1
nostalgic|sarcastic|1|0.2
nostalgic|sarcastic|2|0.1
nostalgic|sarcastic|3|0.2
nostalgic|sarcastic|4|0.1
nostalgic|shocked|0|0.1
nostalgic|shocked|1|0.1
nostalgic|shocked|2|0.2
nostalgic|shocked|3|0.2
nostalgic|shocked|4|0.1
nostalgic|skeptical|0|0.1
nostalgic|skeptical|1|0.2
nostalgic|skeptical|2|0.2
nostalgic|skeptical|3|0.2
nostalgic|skeptical|4|0.2
nostalgic|surprised|0|0.2
nostalgic|surprised|1|0.2
nostalgic|surprised|2|0.2
nostalgic|surprised|3|0.2
nostalgic|surprised|4|0.2
nostalgic|sympathetic|0|0.5
nostalgic|sympathetic|1|0.4
nostalgic|sympathetic|2|0.5
nostalgic|sympathetic|3|0.3
nostalgic|sympathetic|4|0.3
nostalgic|thankful|0|0.3
nostalgic|thankful|1|0.3
nostalgic|thankful|2|0.3
nostalgic|thankful|3|0.3
nostalgic|thankful|4|0.2
nostalgic|uncertain|0|0.2
nostalgic|uncertain|1|0.2
nostalgic|uncertain|2|0.2
nostalgic|uncertain|3|0.2
nostalgic|uncertain|4|0.2
nostalgic|urgent|0|0.1
nostalgic|urgent|1|0.1
nostalgic|urgent|2|0.1
nostalgic|urgent|3|0.1
nostalgic|urgent|4|0.1
nostalgic|worried|0|0.2
nostalgic|worried|1|0.2
nostalgic|worried|2|0.2
nostalgic|worried|3|0.2
nostalgic|worried|4|0.2
pleased|pleased|0|1
pleased|pleased|1|1
pleased|pleased|2|1
pleased|pleased|3|1
pleased|pleased|4|1
pleased|proud|0|0.7
pleased|proud|1|0.7
pleased|proud|2|0.7
pleased|proud|3|0.7
pleased|proud|4|0.7
pleased|reassuring|0|0.6
pleased|reassuring|1|0.6
pleased|reassuring|2|0.5
pleased|reassuring|3|0.6
pleased|reassuring|4|0.6
pleased|reflective|0|0.2
pleased|reflective|1|0.3
pleased|reflective|2|0.2
pleased|reflective|3|0.3
pleased|reflective|4|0.3
pleased|relieved|0|0.7
pleased|relieved|1|0.7
pleased|relieved|2|0.7
pleased|relieved|3|0.7
pleased|relieved|4|0.7
pleased|resigned|0|0.2
pleased|resigned|1|0.2
pleased|resigned|2|0.2
pleased|resigned|3|0.2
pleased|resigned|4|0.2
pleased|sad|0|0.1
pleased|sad|1|0.1
pleased|sad|2|0.1
pleased|sad|3|0.1
pleased|sad|4|0.1
pleased|sarcastic|0|0.2
pleased|sarcastic|1|0.2
pleased|sarcastic|2|0.2
pleased|sarcastic|3|0.2
pleased|sarcastic|4|0.2
pleased|shocked|0|0.1
pleased|shocked|1|0.2
pleased|shocked|2|0.2
pleased|shocked|3|0.1
pleased|shocked|4|0.1
pleased|skeptical|0|0.2
pleased|skeptical|1|0.2
pleased|skeptical|2|0.2
pleased|skeptical|3|0.2
pleased|skeptical|4|0.2
pleased|surprised|0|0.3
pleased|surprised|1|0.3
pleased|surprised|2|0.3
pleased|surprised|3|0.3
pleased|surprised|4|0.2
pleased|sympathetic|0|0.3
pleased|sympathetic|1|0.4
pleased|sympathetic|2|0.3
pleased|sympathetic|3|0.3
pleased|sympathetic|4|0.4
pleased|thankful|0|0.8
pleased|thankful|1|0.7
pleased|thankful|2|0.7
pleased|thankful|3|0.8
pleased|thankful|4|0.7
pleased|uncertain|0|0.1
pleased|uncertain|1|0.2
pleased|uncertain|2|0.2
pleased|uncertain|3|0.1
pleased|uncertain|4|0.2
pleased|urgent|0|0.2
pleased|urgent|1|0.1
pleased|urgent|2|0.1
pleased|urgent|3|0.2
pleased|urgent|4|0.1
pleased|worried|0|0.2
pleased|worried|1|0.1
pleased|worried|2|0.1
pleased|worried|3|0.1
pleased|worried|4|0.1
proud|proud|0|1
proud|proud|1|1
proud|proud|2|1
proud|proud|3|1
proud|proud|4|1
proud|reassuring|0|0.3
proud|reassuring|1|0.3
proud|reassuring|2|0.3
proud|reassuring|3|0.3
proud|reassuring|4|0.3
proud|reflective|0|0.3
proud|reflective|1|0.3
proud|reflective|2|0.3
proud|reflective|3|0.3
proud|reflective|4|0.2
proud|relieved|0|0.2
proud|relieved|1|0.2
proud|relieved|2|0.3
proud|relieved|3|0.2
proud|relieved|4|0.1
proud|resigned|0|0.2
proud|resigned|1|0.2
proud|resigned|2|0.2
proud|resigned|3|0.1
proud|resigned|4|0.2
proud|sad|0|0.1
proud|sad|1|0.1
proud|sad|2|0.1
proud|sad|3|0.1
proud|sad|4|0.1
proud|sarcastic|0|0.2
proud|sarcastic|1|0.2
proud|sarcastic|2|0.2
proud|sarcastic|3|0.2
proud|sarcastic|4|0.2
proud|shocked|0|0.2
proud|shocked|1|0.2
proud|shocked|2|0.2
proud|shocked|3|0.2
proud|shocked|4|0.1
proud|skeptical|0|0.2
proud|skeptical|1|0.2
proud|skeptical|2|0.2
proud|skeptical|3|0.2
proud|skeptical|4|0.2
proud|surprised|0|0.2
proud|surprised|1|0.2
proud|surprised|2|0.2
proud|surprised|3|0.2
proud|surprised|4|0.2
proud|sympathetic|0|0.2
proud|sympathetic|1|0.2
proud|sympathetic|2|0.2
proud|sympathetic|3|0.2
proud|sympathetic|4|0.2
proud|thankful|0|0.2
proud|thankful|1|0.3
proud|thankful|2|0.3
proud|thankful|3|0.3
proud|thankful|4|0.3
proud|uncertain|0|0.1
proud|uncertain|1|0.1
proud|uncertain|2|0.1
proud|uncertain|3|0.1
proud|uncertain|4|0.1
proud|urgent|0|0.1
proud|urgent|1|0.2
proud|urgent|2|0.1
proud|urgent|3|0.1
proud|urgent|4|0.2
proud|worried|0|0.1
proud|worried|1|0.1
proud|worried|2|0.1
proud|worried|3|0.1
proud|worried|4|0.1
reassuring|reassuring|0|1
reassuring|reassuring|1|1
reassuring|reassuring|2|1
reassuring|reassuring|3|1
reassuring|reassuring|4|1
reassuring|reflective|0|0.4
reassuring|reflective|1|0.3
reassuring|reflective|2|0.3
reassuring|reflective|3|0.3
reassuring|reflective|4|0.4
reassuring|relieved|0|0.5
reassuring|relieved|1|0.7
reassuring|relieved|2|0.7
reassuring|relieved|3|0.6
reassuring|relieved|4|0.7
reassuring|resigned|0|0.3
reassuring|resigned|1|0.3
reassuring|resigned|2|0.2
reassuring|resigned|3|0.2
reassuring|resigned|4|0.2
reassuring|sad|0|0.2
reassuring|sad|1|0.2
reassuring|sad|2|0.2
reassuring|sad|3|0.1
reassuring|sad|4|0.2
reassuring|sarcastic|0|0.1
reassuring|sarcastic|1|0.1
reassuring|sarcastic|2|0.1
reassuring|sarcastic|3|0.1
reassuring|sarcastic|4|0.1
reassuring|shocked|0|0.1
reassuring|shocked|1|0.1
reassuring|shocked|2|0.1
reassuring|shocked|3|0.1
reassuring|shocked|4|0.1
reassuring|skeptical|0|0.1
reassuring|skeptical|1|0.2
reassuring|skeptical|2|0.2
reassuring|skeptical|3|0.2
reassuring|skeptical|4|0.2
reassuring|surprised|0|0.2
reassuring|surprised|1|0.2
reassuring|surprised|2|0.2
reassuring|surprised|3|0.2
reassuring|surprised|4|0.2
reassuring|sympathetic|0|0.8
reassuring|sympathetic|1|0.8
reassuring|sympathetic|2|0.8
reassuring|sympathetic|3|0.8
reassuring|sympathetic|4|0.8
reassuring|thankful|0|0.4
reassuring|thankful|1|0.3
reassuring|thankful|2|0.4
reassuring|thankful|3|0.3
reassuring|thankful|4|0.3
reassuring|uncertain|0|0.2
reassuring|uncertain|1|0.2
reassuring|uncertain|2|0.2
reassuring|uncertain|3|0.2
reassuring|uncertain|4|0.2
reassuring|urgent|0|0.2
reassuring|urgent|1|0.2
reassuring|urgent|2|0.2
reassuring|urgent|3|0.2
reassuring|urgent|4|0.2
reassuring|worried|0|0.1
reassuring|worried|1|0.2
reassuring|worried|2|0.2
reassuring|worried|3|0.2
reassuring|worried|4|0.2
reflective|reflective|0|1
reflective|reflective|1|1
reflective|reflective|2|1
reflective|reflective|3|1
reflective|reflective|4|1
reflective|relieved|0|0.3
reflective|relieved|1|0.4
reflective|relieved|2|0.3
reflective|relieved|3|0.3
reflective|relieved|4|0.4
reflective|resigned|0|0.6
reflective|resigned|1|0.5
reflective|resigned|2|0.5
reflective|resigned|3|0.6
reflective|resigned|4|0.6
reflective|sad|0|0.5
reflective|sad|1|0.4
reflective|sad|2|0.4
reflective|sad|3|0.5
reflective|sad|4|0.3
reflective|sarcastic|0|0.2
reflective|sarcastic|1|0.1
reflective|sarcastic|2|0.2
reflective|sarcastic|3|0.2
reflective|sarcastic|4|0.2
reflective|shocked|0|0.2
reflective|shocked|1|0.2
reflective|shocked|2|0.2
reflective|shocked|3|0.2
reflective|shocked|4|0.2
reflective|skeptical|0|0.4
reflective|skeptical|1|0.3
reflective|skeptical|2|0.4
reflective|skeptical|3|0.3
reflective|skeptical|4|0.3
reflective|surprised|0|0.2
reflective|surprised|1|0.2
reflective|surprised|2|0.2
reflective|surprised|3|0.2
reflective|surprised|4|0.2
reflective|sympathetic|0|0.6
reflective|sympathetic|1|0.5
reflective|sympathetic|2|0.3
reflective|sympathetic|3|0.5
reflective|sympathetic|4|0.6
reflective|thankful|0|0.3
reflective|thankful|1|0.3
reflective|thankful|2|0.3
reflective|thankful|3|0.3
reflective|thankful|4|0.3
reflective|uncertain|0|0.3
reflective|uncertain|1|0.3
reflective|uncertain|2|0.3
reflective|uncertain|3|0.4
reflective|uncertain|4|0.3
reflective|urgent|0|0.1
reflective|urgent|1|0.2
reflective|urgent|2|0.2
reflective|urgent|3|0.1
reflective|urgent|4|0.1
reflective|worried|0|0.2
reflective|worried|1|0.3
reflective|worried|2|0.3
reflective|worried|3|0.3
reflective|worried|4|0.4
relieved|relieved|0|1
relieved|relieved|1|1
relieved|relieved|2|1
relieved|relieved|3|1
relieved|relieved|4|1
relieved|resigned|0|0.3
relieved|resigned|1|0.4
relieved|resigned|2|0.4
relieved|resigned|3|0.6
relieved|resigned|4|0.4
relieved|sad|0|0.1
relieved|sad|1|0.2
relieved|sad|2|0.2
relieved|sad|3|0.1
relieved|sad|4|0.2
relieved|sarcastic|0|0.2
relieved|sarcastic|1|0.1
relieved|sarcastic|2|0.2
relieved|sarcastic|3|0.1
relieved|sarcastic|4|0.2
relieved|shocked|0|0.3
relieved|shocked|1|0.2
relieved|shocked|2|0.2
relieved|shocked|3|0.2
relieved|shocked|4|0.2
relieved|skeptical|0|0.2
relieved|skeptical|1|0.2
relieved|skeptical|2|0.2
relieved|skeptical|3|0.2
relieved|skeptical|4|0.1
relieved|surprised|0|0.5
relieved|surprised|1|0.4
relieved|surprised|2|0.4
relieved|surprised|3|0.3
relieved|surprised|4|0.3
relieved|sympathetic|0|0.4
relieved|sympathetic|1|0.6
relieved|sympathetic|2|0.4
relieved|sympathetic|3|0.5
relieved|sympathetic|4|0.4
relieved|thankful|0|0.7
relieved|thankful|1|0.7
relieved|thankful|2|0.7
relieved|thankful|3|0.7
relieved|thankful|4|0.7
relieved|uncertain|0|0.2
relieved|uncertain|1|0.2
relieved|uncertain|2|0.2
relieved|uncertain|3|0.2
relieved|uncertain|4|0.2
relieved|urgent|0|0.1
relieved|urgent|1|0.1
relieved|urgent|2|0.1
relieved|urgent|3|0.1
relieved|urgent|4|0.2
relieved|worried|0|0.2
relieved|worried|1|0.2
relieved|worried|2|0.2
relieved|worried|3|0.2
relieved|worried|4|0.2
resigned|resigned|0|1
resigned|resigned|1|1
resigned|resigned|2|1
resigned|resigned|3|1
resigned|resigned|4|1
resigned|sad|0|0.6
resigned|sad|1|0.6
resigned|sad|2|0.6
resigned|sad|3|0.6
resigned|sad|4|0.7
resigned|sarcastic|0|0.2
resigned|sarcastic|1|0.2
resigned|sarcastic|2|0.3
resigned|sarcastic|3|0.2
resigned|sarcastic|4|0.2
resigned|shocked|0|0.1
resigned|shocked|1|0.1
resigned|shocked|2|0.1
resigned|shocked|3|0.2
resigned|shocked|4|0.1
resigned|skeptical|0|0.3
resigned|skeptical|1|0.3
resigned|skeptical|2|0.4
resigned|skeptical|3|0.4
resigned|skeptical|4|0.3
resigned|surprised|0|0.1
resigned|surprised|1|0.1
resigned|surprised|2|0.1
resigned|surprised|3|0.1
resigned|surprised|4|0.1
resigned|sympathetic|0|0.4
resigned|sympathetic|1|0.3
resigned|sympathetic|2|0.3
resigned|sympathetic|3|0.3
resigned|sympathetic|4|0.3
resigned|thankful|0|0.2
resigned|thankful|1|0.2
resigned|thankful|2|0.2
resigned|thankful|3|0.2
resigned|thankful|4|0.2
resigned|uncertain|0|0.7
resigned|uncertain|1|0.7
resigned|uncertain|2|0.6
resigned|uncertain|3|0.4
resigned|uncertain|4|0.7
resigned|urgent|0|0.1
resigned|urgent|1|0.1
resigned|urgent|2|0.1
resigned|urgent|3|0.1
resigned|urgent|4|0.1
resigned|worried|0|0.4
resigned|worried|1|0.4
resigned|worried|2|0.3
resigned|worried|3|0.4
resigned|worried|4|0.3
sad|sad|0|1
sad|sad|1|1
sad|sad|2|1
sad|sad|3|1
sad|sad|4|1
sad|sarcastic|0|0.2
sad|sarcastic|1|0.2
sad|sarcastic|2|0.2
sad|sarcastic|3|0.2
sad|sarcastic|4|0.1
sad|shocked|0|0.1
sad|shocked|1|0.2
sad|shocked|2|0.2
sad|shocked|3|0.2
sad|shocked|4|0.2
sad|skeptical|0|0.2
sad|skeptical|1|0.2
sad|skeptical|2|0.3
sad|skeptical|3|0.2
sad|skeptical|4|0.3
sad|surprised|0|0.1
sad|surprised|1|0.2
sad|surprised|2|0.2
sad|surprised|3|0.2
sad|surprised|4|0.2
sad|sympathetic|0|0.7
sad|sympathetic|1|0.7
sad|sympathetic|2|0.7
sad|sympathetic|3|0.6
sad|sympathetic|4|0.6
sad|thankful|0|0.1
sad|thankful|1|0.2
sad|thankful|2|0.1
sad|thankful|3|0.1
sad|thankful|4|0.2
sad|uncertain|0|0.3
sad|uncertain|1|0.2
sad|uncertain|2|0.3
sad|uncertain|3|0.3
sad|uncertain|4|0.3
sad|urgent|0|0.1
sad|urgent|1|0.1
sad|urgent|2|0.1
sad|urgent|3|0.1
sad|urgent|4|0.1
sad|worried|0|0.7
sad|worried|1|0.7
sad|worried|2|0.7
sad|worried|3|0.7
sad|worried|4|0.7
sarcastic|sarcastic|0|1
sarcastic|sarcastic|1|1
sarcastic|sarcastic|2|1
sarcastic|sarcastic|3|1
sarcastic|sarcastic|4|1
sarcastic|shocked|0|0.1
sarcastic|shocked|1|0.2
sarcastic|shocked|2|0.1
sarcastic|shocked|3|0.2
sarcastic|shocked|4|0.2
sarcastic|skeptical|0|0.6
sarcastic|skeptical|1|0.7
sarcastic|skeptical|2|0.6
sarcastic|skeptical|3|0.6
sarcastic|skeptical|4|0.6
sarcastic|surprised|0|0.1
sarcastic|surprised|1|0.1
sarcastic|surprised|2|0.2
sarcastic|surprised|3|0.1
sarcastic|surprised|4|0.2
sarcastic|sympathetic|0|0.1
sarcastic|sympathetic|1|0.1
sarcastic|sympathetic|2|0.1
sarcastic|sympathetic|3|0.1
sarcastic|sympathetic|4|0.1
sarcastic|thankful|0|0.1
sarcastic|thankful|1|0.1
sarcastic|thankful|2|0.1
sarcastic|thankful|3|0.1
sarcastic|thankful|4|0.1
sarcastic|uncertain|0|0.2
sarcastic|uncertain|1|0.1
sarcastic|uncertain|2|0.1
sarcastic|uncertain|3|0.2
sarcastic|uncertain|4|0.2
sarcastic|urgent|0|0.1
sarcastic|urgent|1|0.1
sarcastic|urgent|2|0.1
sarcastic|urgent|3|0.1
sarcastic|urgent|4|0.1
sarcastic|worried|0|0.1
sarcastic|worried|1|0.1
